GeneID	Symbol	EnsemblID
1628	DBP	ENSG00000105516
29974	A1CF	ENSG00000148584
4066	LYL1	ENSG00000104903
114049	BUD23	ENSG00000071462
92737	DNER	ENSG00000187957
283489	CHAMP1	ENSG00000198824
50650	ARHGEF3	ENSG00000163947
23243	ANKRD28	ENSG00000206560
64757	MTARC1	ENSG00000186205
6297	SALL2	ENSG00000165821
147372	CCBE1	ENSG00000183287
146713	RBFOX3	ENSG00000167281
25861	WHRN	ENSG00000095397
22854	NTNG1	ENSG00000162631
134957	STXBP5	ENSG00000164506
4833	NME4	ENSG00000103202
3993	LLGL2	ENSG00000073350
65268	WNK2	ENSG00000165238
49860	CRNN	ENSG00000143536
79848	CSPP1	ENSG00000104218
3208	HPCA	ENSG00000121905
84811	BUD13	ENSG00000137656
55502	HES6	ENSG00000144485
6744	ITPRID2	ENSG00000138434
5306	PITPNA	ENSG00000174238
55840	EAF2	ENSG00000145088
65264	UBE2Z	ENSG00000159202
4161	MC5R	ENSG00000176136
9412	MED21	ENSG00000152944
137492	VPS37A	ENSG00000155975
10907	TXNL4A	ENSG00000141759
653067	XAGE1B	ENSG00000204382
286053	NSMCE2	ENSG00000156831
57695	USP37	ENSG00000135913
57107	PDSS2	ENSG00000164494
26517	TIMM13	ENSG00000099800
7462	LAT2	ENSG00000086730
253559	CADM2	ENSG00000175161
222256	CDHR3	ENSG00000128536
202333	CMYA5	ENSG00000164309
5458	POU4F2	ENSG00000151615
5001	ORC5	ENSG00000164815
11269	DDX19B	ENSG00000157349
10434	LYPLA1	ENSG00000120992
6503	SLA	ENSG00000155926
5568	PRKACG	ENSG00000165059
4640	MYO1A	ENSG00000166866
100506930	LINC00665	ENSG00000232677
83879	CDCA7	ENSG00000144354
2039	DMTN	ENSG00000158856
1265	CNN2	ENSG00000064666
221092	HNRNPUL2	ENSG00000214753
123920	CMTM3	ENSG00000140931
25780	RASGRP3	ENSG00000152689
6871	TADA2A	ENSG00000276234
7586	ZKSCAN1	ENSG00000106261
3444	IFNA7	ENSG00000214042
84172	POLR1B	ENSG00000125630
653145	ANXA8	ENSG00000265190
340533	NEXMIF	ENSG00000050030
79915	ATAD5	ENSG00000176208
8354	H3C11	ENSG00000275379
113026	PLCD3	ENSG00000161714
51458	RHCG	ENSG00000140519
4798	NFRKB	ENSG00000170322
23764	MAFF	ENSG00000185022
9578	CDC42BPB	ENSG00000198752
8396	PIP4K2B	ENSG00000276293
51232	CRIM1	ENSG00000150938
22877	MLXIP	ENSG00000175727
11027	LILRA2	ENSG00000239998
10806	SDCCAG8	ENSG00000054282
6734	SRPRA	ENSG00000182934
282679	AQP11	ENSG00000178301
53371	NUP54	ENSG00000138750
51081	MRPS7	ENSG00000125445
29948	OSGIN1	ENSG00000140961
9914	ATP2C2	ENSG00000064270
3003	GZMK	ENSG00000113088
124056	NOXO1	ENSG00000196408
53919	SLCO1C1	ENSG00000139155
51807	TUBA8	ENSG00000183785
2948	GSTM4	ENSG00000168765
9689	BZW1	ENSG00000082153
1801	DPH1	ENSG00000108963
29106	SCG3	ENSG00000104112
26259	FBXW8	ENSG00000174989
10523	CHERP	ENSG00000085872
55748	CNDP2	ENSG00000133313
26147	PHF19	ENSG00000119403
29850	TRPM5	ENSG00000070985
54940	OCIAD1	ENSG00000109180
51412	ACTL6B	ENSG00000077080
9988	DMTF1	ENSG00000135164
4111	MAGEA12	ENSG00000213401
9380	GRHPR	ENSG00000137106
23608	MKRN1	ENSG00000133606
23339	VPS39	ENSG00000166887
5082	PDCL	ENSG00000136940
57187	THOC2	ENSG00000125676
6320	CLEC11A	ENSG00000105472
84981	MIR22HG	ENSG00000186594
79660	PPP1R3B	ENSG00000173281
57727	NCOA5	ENSG00000124160
9509	ADAMTS2	ENSG00000087116
494334	MIR422A	ENSG00000199156
55257	MRGBP	ENSG00000101189
123169	LEO1	ENSG00000166477
23428	SLC7A8	ENSG00000092068
4884	NPTX1	ENSG00000171246
84131	CEP78	ENSG00000148019
3443	IFNA6	ENSG00000120235
90381	TICRR	ENSG00000140534
51573	GDE1	ENSG00000006007
58487	CREBZF	ENSG00000137504
10450	PPIE	ENSG00000084072
9330	GTF3C3	ENSG00000119041
4957	ODF2	ENSG00000136811
10618	TGOLN2	ENSG00000152291
8872	CDC123	ENSG00000151465
389136	VGLL3	ENSG00000206538
260425	MAGI3	ENSG00000081026
115557	ARHGEF25	ENSG00000240771
4584	MUC3A	ENSG00000169894
611	OPN1SW	ENSG00000128617
374462	PTPRQ	ENSG00000139304
201292	TRIM65	ENSG00000141569
55733	HHAT	ENSG00000054392
5973	RENBP	ENSG00000102032
84458	LCOR	ENSG00000196233
10230	NBR2	ENSG00000198496
63971	KIF13A	ENSG00000137177
56624	ASAH2	ENSG00000188611
23012	STK38L	ENSG00000211455
25940	FAM98A	ENSG00000119812
10256	CNKSR1	ENSG00000142675
10153	CEBPZ	ENSG00000115816
9702	CEP57	ENSG00000166037
7091	TLE4	ENSG00000106829
135935	NOBOX	ENSG00000106410
56342	PPAN	ENSG00000130810
11340	EXOSC8	ENSG00000120699
2766	GMPR	ENSG00000137198
23673	STX12	ENSG00000117758
10493	VAT1	ENSG00000108828
3707	ITPKB	ENSG00000143772
9407	TMPRSS11D	ENSG00000153802
55799	CACNA2D3	ENSG00000157445
100287932	TIMM23	ENSG00000265354
84725	PLEKHA8	ENSG00000106086
84365	NIFK	ENSG00000155438
79723	SUV39H2	ENSG00000152455
4101	MAGEA2	ENSG00000268606
89958	SAPCD2	ENSG00000186193
10959	TMED2	ENSG00000086598
23649	POLA2	ENSG00000014138
6728	SRP19	ENSG00000153037
5152	PDE9A	ENSG00000160191
3983	ABLIM1	ENSG00000099204
100506428	CBR3-AS1	ENSG00000236830
55510	DDX43	ENSG00000080007
54997	TESC	ENSG00000088992
43849	KLK12	ENSG00000186474
27297	CRCP	ENSG00000241258
23187	PHLDB1	ENSG00000019144
6665	SOX15	ENSG00000129194
103910	MYL12B	ENSG00000118680
55997	CFC1	ENSG00000136698
55705	IPO9	ENSG00000198700
8287	USP9Y	ENSG00000114374
2675	GFRA2	ENSG00000168546
7984	ARHGEF5	ENSG00000050327
83734	ATG10	ENSG00000152348
55323	LARP6	ENSG00000166173
10886	NPFFR2	ENSG00000056291
2694	CBLIF	ENSG00000134812
63891	RNF123	ENSG00000164068
51067	YARS2	ENSG00000139131
11325	DDX42	ENSG00000198231
80144	FRAS1	ENSG00000138759
51317	PHF21A	ENSG00000135365
10249	GLYAT	ENSG00000149124
10005	ACOT8	ENSG00000101473
29933	GPR132	ENSG00000183484
7975	MAFK	ENSG00000198517
26234	FBXL5	ENSG00000118564
574473	MIR520B	ENSG00000207722
83483	PLVAP	ENSG00000130300
7767	ZNF224	ENSG00000267680
1477	CSTF1	ENSG00000101138
6002	RGS12	ENSG00000159788
10039	PARP3	ENSG00000041880
64816	CYP3A43	ENSG00000021461
5099	PCDH7	ENSG00000169851
131578	LRRC15	ENSG00000172061
84232	MAF1	ENSG00000179632
51719	CAB39	ENSG00000135932
11322	TMC6	ENSG00000141524
11285	B4GALT7	ENSG00000027847
136319	MTPN	ENSG00000105887
64102	TNMD	ENSG00000000005
55016	MARCHF1	ENSG00000145416
26610	ELP4	ENSG00000109911
22895	RPH3A	ENSG00000089169
23596	OPN3	ENSG00000054277
9073	CLDN8	ENSG00000156284
63943	FKBPL	ENSG00000204315
79901	CYBRD1	ENSG00000071967
78989	COLEC11	ENSG00000118004
55970	GNG12	ENSG00000172380
55505	NOP10	ENSG00000182117
51009	DERL2	ENSG00000072849
5937	RBMS1	ENSG00000153250
64137	ABCG4	ENSG00000172350
10490	VTI1B	ENSG00000100568
7047	TGM4	ENSG00000163810
51435	SCARA3	ENSG00000168077
9528	TMEM59	ENSG00000116209
6641	SNTB1	ENSG00000172164
4728	NDUFS8	ENSG00000110717
100874054	FALEC	ENSG00000228126
79083	MLPH	ENSG00000115648
55249	YY1AP1	ENSG00000163374
28989	NTMT1	ENSG00000148335
6604	SMARCD3	ENSG00000082014
26128	KIFBP	ENSG00000198954
503638	DUXAP9	ENSG00000225210
346171	ZFP57	ENSG00000204644
55363	HEMGN	ENSG00000136929
29959	NRBP1	ENSG00000115216
2799	GNS	ENSG00000135677
2116	ETV2	ENSG00000105672
752	FMNL1	ENSG00000184922
28962	OSTM1	ENSG00000081087
23480	SEC61G	ENSG00000132432
9123	SLC16A3	ENSG00000141526
8483	CILP	ENSG00000138615
3430	IFI35	ENSG00000068079
2916	GRM6	ENSG00000113262
574503	MIR501	ENSG00000211538
166378	SPATA5	ENSG00000145375
23595	ORC3	ENSG00000135336
22858	CILK1	ENSG00000112144
10427	SEC24B	ENSG00000138802
23178	PASK	ENSG00000115687
7512	XPNPEP2	ENSG00000122121
29925	GMPPB	ENSG00000173540
10076	PTPRU	ENSG00000060656
1117	CHI3L2	ENSG00000064886
27328	PCDH11X	ENSG00000102290
100130776	AGAP2-AS1	ENSG00000255737
55207	ARL8B	ENSG00000134108
9933	PUM3	ENSG00000080608
55854	ZC3H15	ENSG00000065548
23704	KCNE4	ENSG00000152049
57003	CCDC47	ENSG00000108588
55234	SMU1	ENSG00000122692
10981	RAB32	ENSG00000118508
8722	CTSF	ENSG00000174080
5089	PBX2	ENSG00000204304
6588	SLN	ENSG00000170290
4222	MEOX1	ENSG00000005102
66002	CYP4F12	ENSG00000186204
55687	TRMU	ENSG00000100416
91107	TRIM47	ENSG00000132481
84749	USP30	ENSG00000135093
6542	SLC7A2	ENSG00000003989
1852	DUSP9	ENSG00000130829
22897	CEP164	ENSG00000110274
100302175	MIR1207	ENSG00000221176
388796	SNHG17	ENSG00000196756
55127	HEATR1	ENSG00000119285
25921	ZDHHC5	ENSG00000156599
8602	NOP14	ENSG00000087269
10476	ATP5PD	ENSG00000167863
64837	KLC2	ENSG00000174996
64112	MOAP1	ENSG00000165943
55816	DOK5	ENSG00000101134
58476	TP53INP2	ENSG00000078804
1209	CLPTM1	ENSG00000104853
619553	MIR484	ENSG00000283736
90410	IFT20	ENSG00000109083
9203	ZMYM3	ENSG00000147130
5948	RBP2	ENSG00000114113
256297	PTF1A	ENSG00000168267
619373	MBOAT4	ENSG00000177669
25894	PLEKHG4	ENSG00000196155
8935	SKAP2	ENSG00000005020
5865	RAB3B	ENSG00000169213
3773	KCNJ16	ENSG00000153822
144568	A2ML1	ENSG00000166535
80762	NDFIP1	ENSG00000131507
1730	DIAPH2	ENSG00000147202
100302242	MIR1236	ENSG00000284446
100126328	MIR940	ENSG00000284346
374897	SBSN	ENSG00000189001
664614	MIR545	ENSG00000207820
83999	KREMEN1	ENSG00000183762
1054	CEBPG	ENSG00000153879
149461	CLDN19	ENSG00000164007
140766	ADAMTS14	ENSG00000138316
3101	HK3	ENSG00000160883
80700	UBXN6	ENSG00000167671
11030	RBPMS	ENSG00000157110
4234	METTL1	ENSG00000037897
127933	UHMK1	ENSG00000152332
54878	DPP8	ENSG00000074603
2567	GABRG3	ENSG00000182256
125950	RAVER1	ENSG00000161847
8799	PEX11B	ENSG00000131779
2300	FOXL1	ENSG00000176678
81847	RNF146	ENSG00000118518
8527	DGKD	ENSG00000077044
27072	VPS41	ENSG00000006715
11103	KRR1	ENSG00000111615
8808	IL1RL2	ENSG00000115598
6407	SEMG2	ENSG00000124157
117156	SCGB3A2	ENSG00000164265
55593	OTUD5	ENSG00000068308
6358	CCL14	ENSG00000276409
5303	PIN4	ENSG00000102309
4058	LTK	ENSG00000062524
92359	CRB3	ENSG00000130545
10217	CTDSPL	ENSG00000144677
9425	CDYL	ENSG00000153046
9398	CD101	ENSG00000134256
6814	STXBP3	ENSG00000116266
51155	JPT1	ENSG00000189159
23001	WDFY3	ENSG00000163625
115209	OMA1	ENSG00000162600
10426	TUBGCP3	ENSG00000126216
55596	ZCCHC8	ENSG00000033030
55117	SLC6A15	ENSG00000072041
10954	PDIA5	ENSG00000065485
10964	IFI44L	ENSG00000137959
115207	KCTD12	ENSG00000178695
55299	BRIX1	ENSG00000113460
9648	GCC2	ENSG00000135968
5253	PHF2	ENSG00000197724
58190	CTDSP1	ENSG00000144579
513	ATP5F1D	ENSG00000099624
84707	BEX2	ENSG00000133134
54726	OTUD4	ENSG00000164164
9652	SKIC3	ENSG00000198677
8625	RFXANK	ENSG00000064490
348938	NIPAL4	ENSG00000172548
90102	PHLDB2	ENSG00000144824
84324	SARNP	ENSG00000205323
79019	CENPM	ENSG00000100162
55795	PCID2	ENSG00000126226
11215	AKAP11	ENSG00000023516
25874	MPC2	ENSG00000143158
57584	ARHGAP21	ENSG00000107863
112817	HOGA1	ENSG00000241935
81285	OR51E2	ENSG00000167332
25830	SULT4A1	ENSG00000130540
11063	SOX30	ENSG00000039600
10180	RBM6	ENSG00000004534
10296	MAEA	ENSG00000090316
9600	PITPNM1	ENSG00000110697
84700	MYO18B	ENSG00000133454
64283	ARHGEF28	ENSG00000214944
833	CARS1	ENSG00000110619
84665	MYPN	ENSG00000138347
9843	HEPH	ENSG00000089472
5197	PF4V1	ENSG00000109272
11259	FILIP1L	ENSG00000168386
11170	FAM107A	ENSG00000168309
406882	MIRLET7A2	ENSG00000198975
9377	COX5A	ENSG00000178741
1659	DHX8	ENSG00000067596
387733	IFITM5	ENSG00000206013
57128	LYRM4	ENSG00000214113
65123	INTS3	ENSG00000143624
59349	KLHL12	ENSG00000117153
54585	LZTFL1	ENSG00000163818
3097	HIVEP2	ENSG00000010818
8356	H3C12	ENSG00000197153
158471	PRUNE2	ENSG00000106772
127534	GJB4	ENSG00000189433
85236	H2BC12	ENSG00000197903
51299	NRN1	ENSG00000124785
50640	PNPLA8	ENSG00000135241
6508	SLC4A3	ENSG00000114923
415	ARSL	ENSG00000157399
94121	SYTL4	ENSG00000102362
56776	FMN2	ENSG00000155816
23310	NCAPD3	ENSG00000151503
6293	VPS52	ENSG00000223501
431707	LHX8	ENSG00000162624
11194	ABCB8	ENSG00000197150
7386	UQCRFS1	ENSG00000169021
222962	SLC29A4	ENSG00000164638
93185	IGSF8	ENSG00000162729
23171	GPD1L	ENSG00000152642
155465	AGR3	ENSG00000173467
222229	LRWD1	ENSG00000161036
146802	SLC47A2	ENSG00000180638
139628	FOXR2	ENSG00000189299
84263	HSDL2	ENSG00000119471
51729	WBP11	ENSG00000084463
9527	GOSR1	ENSG00000108587
4501	MT1X	ENSG00000187193
51400	PPME1	ENSG00000214517
11318	GPR182	ENSG00000166856
9253	NUMBL	ENSG00000105245
57678	GPAM	ENSG00000119927
27141	CIDEB	ENSG00000136305
7484	WNT9B	ENSG00000158955
55714	TENM3	ENSG00000218336
56919	DHX33	ENSG00000005100
51742	ARID4B	ENSG00000054267
219333	USP12	ENSG00000152484
114815	SORCS1	ENSG00000108018
79882	ZC3H14	ENSG00000100722
406887	MIRLET7E	ENSG00000198972
65992	DDRGK1	ENSG00000198171
54505	DHX29	ENSG00000067248
128178	EDARADD	ENSG00000186197
64764	CREB3L2	ENSG00000182158
54504	CPVL	ENSG00000106066
51604	PIGT	ENSG00000124155
55681	SCYL2	ENSG00000136021
8875	VNN2	ENSG00000112303
3633	INPP5B	ENSG00000204084
9125	CNOT9	ENSG00000144580
5510	PPP1R7	ENSG00000115685
84759	PCGF1	ENSG00000115289
9693	RAPGEF2	ENSG00000109756
8079	MLF2	ENSG00000089693
94239	H2AZ2	ENSG00000105968
10001	MED6	ENSG00000133997
1307	COL16A1	ENSG00000084636
9659	PDE4DIP	ENSG00000178104
51035	UBXN1	ENSG00000162191
51554	ACKR4	ENSG00000129048
3887	KRT81	ENSG00000205426
51517	NCKIPSD	ENSG00000213672
51163	DBR1	ENSG00000138231
2976	GTF3C2	ENSG00000115207
55915	LANCL2	ENSG00000132434
27246	RNF115	ENSG00000265491
7275	TUB	ENSG00000166402
9058	SLC13A2	ENSG00000007216
8733	GPAA1	ENSG00000197858
7756	ZNF207	ENSG00000010244
85413	SLC22A16	ENSG00000004809
55161	TMEM33	ENSG00000109133
6882	TAF11	ENSG00000064995
4045	LSAMP	ENSG00000185565
1193	CLIC2	ENSG00000155962
10602	CDC42EP3	ENSG00000163171
4603	MYBL1	ENSG00000185697
8357	H3C10	ENSG00000278828
57136	APMAP	ENSG00000101474
54539	NDUFB11	ENSG00000147123
10026	PIGK	ENSG00000142892
91574	MTRFR	ENSG00000130921
51106	TFB1M	ENSG00000029639
23065	EMC1	ENSG00000127463
11244	ZHX1	ENSG00000165156
55691	FRMD4A	ENSG00000151474
1140	CHRNB1	ENSG00000170175
605	BCL7A	ENSG00000110987
85439	STON2	ENSG00000140022
57127	RHBG	ENSG00000132677
8355	H3C8	ENSG00000273983
57055	DAZ2	ENSG00000205944
54938	SARS2	ENSG00000104835
285282	RABL3	ENSG00000144840
163590	TOR1AIP2	ENSG00000169905
55684	RABL6	ENSG00000196642
114781	BTBD9	ENSG00000183826
23318	TUT4	ENSG00000134744
9179	AP4M1	ENSG00000221838
6723	SRM	ENSG00000116649
3800	KIF5C	ENSG00000168280
1208	CLPS	ENSG00000137392
389434	IYD	ENSG00000009765
282809	POC1B	ENSG00000139323
54536	EXOC6	ENSG00000138190
29994	BAZ2B	ENSG00000123636
2299	FOXI1	ENSG00000168269
60401	EDA2R	ENSG00000131080
55209	SETD5	ENSG00000168137
10362	HMG20B	ENSG00000064961
3631	INPP4A	ENSG00000040933
154860	FEZF1-AS1	ENSG00000230316
146059	CDAN1	ENSG00000140326
126410	CYP4F22	ENSG00000171954
64101	LRRC4	ENSG00000128594
27068	PPA2	ENSG00000138777
23421	ITGB3BP	ENSG00000142856
55930	MYO5C	ENSG00000128833
55966	AJAP1	ENSG00000196581
55506	MACROH2A2	ENSG00000099284
4796	TONSL	ENSG00000160949
56475	RPRM	ENSG00000177519
53373	TPCN1	ENSG00000186815
905	CCNT2	ENSG00000082258
200558	APLF	ENSG00000169621
6747	SSR3	ENSG00000114850
26235	FBXL4	ENSG00000112234
4661	MYT1	ENSG00000196132
283104	SBF2-AS1	ENSG00000246273
4759	NEU2	ENSG00000115488
4681	NBL1	ENSG00000158747
26575	RGS17	ENSG00000091844
11266	DUSP12	ENSG00000081721
10941	UGT2A1	ENSG00000173610
10569	SLU7	ENSG00000164609
10566	AKAP3	ENSG00000111254
22906	TRAK1	ENSG00000182606
8672	EIF4G3	ENSG00000075151
6674	SPAG1	ENSG00000104450
9645	MICAL2	ENSG00000133816
8801	SUCLG2	ENSG00000172340
100126318	MIR301B	ENSG00000212102
64708	COPS7B	ENSG00000144524
57030	SLC17A7	ENSG00000104888
1396	CRIP1	ENSG00000213145
782	CACNB1	ENSG00000067191
25994	HIGD1A	ENSG00000181061
9551	ATP5MF	ENSG00000241468
8906	AP1G2	ENSG00000213983
4126	MANBA	ENSG00000109323
406956	MIR181B2	ENSG00000207737
55781	RIOK2	ENSG00000058729
51534	VTA1	ENSG00000009844
51131	PHF11	ENSG00000136147
29957	SLC25A24	ENSG00000085491
26256	CABYR	ENSG00000154040
2901	GRIK5	ENSG00000105737
140890	SREK1	ENSG00000153914
57176	VARS2	ENSG00000137411
51608	GET4	ENSG00000239857
26270	FBXO6	ENSG00000116663
11045	UPK1A	ENSG00000105668
57381	RHOJ	ENSG00000126785
4580	MTX1	ENSG00000173171
4117	MAK	ENSG00000111837
255626	H2BC1	ENSG00000146047
80201	HKDC1	ENSG00000156510
7318	UBA7	ENSG00000182179
528	ATP6V1C1	ENSG00000155097
225	ABCD2	ENSG00000173208
29929	ALG6	ENSG00000088035
353376	TICAM2	ENSG00000243414
54843	SYTL2	ENSG00000137501
9790	BMS1	ENSG00000165733
9663	LPIN2	ENSG00000101577
29993	PACSIN1	ENSG00000124507
23234	DNAJC9	ENSG00000213551
10625	IVNS1ABP	ENSG00000116679
5876	RABGGTB	ENSG00000137955
91851	CHRDL1	ENSG00000101938
55696	RBM22	ENSG00000086589
9643	MORF4L2	ENSG00000123562
245711	SPDYA	ENSG00000163806
114770	PGLYRP2	ENSG00000161031
57405	SPC25	ENSG00000152253
5427	POLE2	ENSG00000100479
11120	BTN2A1	ENSG00000112763
389549	FEZF1	ENSG00000128610
10844	TUBGCP2	ENSG00000130640
10330	CNPY2	ENSG00000257727
100506492	DSCAM-AS1	ENSG00000235123
56832	IFNK	ENSG00000147896
10418	SPON1	ENSG00000262655
7782	SLC30A4	ENSG00000104154
79918	SETD6	ENSG00000103037
30848	CTAG2	ENSG00000126890
5136	PDE1A	ENSG00000115252
84947	SERAC1	ENSG00000122335
27340	UTP20	ENSG00000120800
23392	ECPAS	ENSG00000136813
10491	CRTAP	ENSG00000170275
4761	NEUROD2	ENSG00000171532
223	ALDH9A1	ENSG00000143149
9442	MED27	ENSG00000160563
8572	PDLIM4	ENSG00000131435
200504	GKN2	ENSG00000183607
27248	ERLEC1	ENSG00000068912
23417	MLYCD	ENSG00000103150
4626	MYH8	ENSG00000133020
4025	LPO	ENSG00000167419
10363	HMG20A	ENSG00000140382
5255	PHKA1	ENSG00000067177
440503	PLIN5	ENSG00000214456
84254	CAMKK1	ENSG00000004660
51200	CPA4	ENSG00000128510
693123	MIR449B	ENSG00000207728
56938	BMAL2	ENSG00000029153
100270680	CASC11	ENSG00000249375
594857	NPS	ENSG00000214285
442910	MIR345	ENSG00000198984
81929	SEH1L	ENSG00000085415
55812	SPATA7	ENSG00000042317
54738	FEV	ENSG00000163497
9945	GFPT2	ENSG00000131459
348654	GEN1	ENSG00000178295
51065	RPS27L	ENSG00000185088
4694	NDUFA1	ENSG00000125356
1465	CSRP1	ENSG00000159176
280	AMY2B	ENSG00000240038
286410	ATP11C	ENSG00000101974
64786	TBC1D15	ENSG00000121749
55245	UQCC1	ENSG00000101019
9937	DCLRE1A	ENSG00000198924
5746	PTH2R	ENSG00000144407
64965	MRPS9	ENSG00000135972
23195	MDN1	ENSG00000112159
85301	COL27A1	ENSG00000196739
57556	SEMA6A	ENSG00000092421
9535	GMFG	ENSG00000130755
724022	MIR652	ENSG00000208013
2788	GNG7	ENSG00000176533
116028	RMI2	ENSG00000175643
65993	MRPS34	ENSG00000074071
51454	GULP1	ENSG00000144366
8721	EDF1	ENSG00000107223
6843	VAMP1	ENSG00000139190
4435	CITED1	ENSG00000125931
14	AAMP	ENSG00000127837
113189	CHST14	ENSG00000169105
10877	CFHR4	ENSG00000134365
246213	SLC17A8	ENSG00000179520
57472	CNOT6	ENSG00000113300
23215	PRRC2C	ENSG00000117523
51230	PHF20	ENSG00000025293
11228	RASSF8	ENSG00000123094
51761	ATP8A2	ENSG00000132932
1160	CKMT2	ENSG00000131730
3171	FOXA3	ENSG00000170608
10567	RABAC1	ENSG00000105404
54749	EPDR1	ENSG00000086289
6677	SPAM1	ENSG00000106304
4236	MFAP1	ENSG00000140259
680	BRS3	ENSG00000102239
84668	HYCC1	ENSG00000122591
79960	JADE1	ENSG00000077684
79697	RIOX1	ENSG00000170468
58189	WFDC1	ENSG00000103175
55729	ATF7IP	ENSG00000171681
442913	MIR376C	ENSG00000283279
51289	RXFP3	ENSG00000182631
9892	SNAP91	ENSG00000065609
5596	MAPK4	ENSG00000141639
5540	NPY4R	ENSG00000204174
108	ADCY2	ENSG00000078295
414325	DEFB103A	ENSG00000176797
200933	FBXO45	ENSG00000174013
117177	RAB3IP	ENSG00000127328
79987	SVEP1	ENSG00000165124
54552	GNL3L	ENSG00000130119
51109	RDH11	ENSG00000072042
10209	EIF1	ENSG00000173812
9270	ITGB1BP1	ENSG00000119185
8620	NPFF	ENSG00000139574
693213	MIR628	ENSG00000283891
129880	BBS5	ENSG00000163093
91137	SLC25A46	ENSG00000164209
84916	UTP4	ENSG00000141076
84141	EVA1A	ENSG00000115363
57617	VPS18	ENSG00000104142
57038	RARS2	ENSG00000146282
55717	WDR11	ENSG00000120008
8220	ESS2	ENSG00000100056
8082	SSPN	ENSG00000123096
4677	NARS1	ENSG00000134440
1943	EFNA2	ENSG00000099617
406926	MIR135A2	ENSG00000207586
28969	BZW2	ENSG00000136261
55975	KLHL7	ENSG00000122550
6066	RNU2-1	ENSG00000274585
26229	B3GAT3	ENSG00000149541
2669	GEM	ENSG00000164949
1155	TBCB	ENSG00000105254
84662	GLIS2	ENSG00000126603
54097	FAM3B	ENSG00000183844
10455	ECI2	ENSG00000198721
26279	PLA2G2D	ENSG00000117215
26272	FBXO4	ENSG00000151876
9718	ECE2	ENSG00000145194
9454	HOMER3	ENSG00000051128
2631	NIPSNAP2	ENSG00000146729
54737	MPHOSPH8	ENSG00000196199
23390	ZDHHC17	ENSG00000186908
6291	SAA4	ENSG00000148965
693207	MIR622	ENSG00000283783
4799	NFX1	ENSG00000086102
51008	ASCC1	ENSG00000138303
1750	DLX6	ENSG00000006377
27019	DNAI1	ENSG00000122735
4712	NDUFB6	ENSG00000165264
2125	EVPL	ENSG00000167880
57829	ZP4	ENSG00000116996
55577	NAGK	ENSG00000124357
51669	SARAF	ENSG00000133872
8528	DDO	ENSG00000203797
115362	GBP5	ENSG00000154451
9791	PTDSS1	ENSG00000156471
9185	REPS2	ENSG00000169891
85377	MICALL1	ENSG00000100139
58525	WIZ	ENSG00000011451
9550	ATP6V1G1	ENSG00000136888
8498	RANBP3	ENSG00000031823
10716	TBR1	ENSG00000136535
5826	ABCD4	ENSG00000119688
1945	EFNA4	ENSG00000243364
10285	SMNDC1	ENSG00000119953
3995	FADS3	ENSG00000221968
3083	HGFAC	ENSG00000109758
29078	NDUFAF4	ENSG00000123545
255877	BCL6B	ENSG00000161940
51237	MZB1	ENSG00000170476
8120	AP3B2	ENSG00000103723
473	RERE	ENSG00000142599
374393	FAM111B	ENSG00000189057
157638	LRATD2	ENSG00000168672
11014	KDELR2	ENSG00000136240
51013	EXOSC1	ENSG00000171311
9427	ECEL1	ENSG00000171551
724030	MIR660	ENSG00000207970
55011	PIH1D1	ENSG00000104872
23511	NUP188	ENSG00000095319
204851	HIPK1	ENSG00000163349
11211	FZD10	ENSG00000111432
883	KYAT1	ENSG00000171097
57819	LSM2	ENSG00000204392
10425	ARIH2	ENSG00000177479
100302201	MIR1228	ENSG00000221365
4850	CNOT4	ENSG00000080802
152189	CMTM8	ENSG00000170293
8706	B3GALNT1	ENSG00000169255
728358	DEFA1B	ENSG00000240247
199974	CYP4Z1	ENSG00000186160
57623	ZFAT	ENSG00000066827
55603	TENT5A	ENSG00000112773
4660	PPP1R12B	ENSG00000077157
221496	LEMD2	ENSG00000161904
79023	NUP37	ENSG00000075188
25804	LSM4	ENSG00000130520
11137	PWP1	ENSG00000136045
7441	VPREB1	ENSG00000169575
4956	ODF1	ENSG00000155087
100126317	MIR374B	ENSG00000212027
57084	SLC17A6	ENSG00000091664
23676	SMPX	ENSG00000091482
23334	SZT2	ENSG00000198198
11267	SNF8	ENSG00000159210
10723	SLC12A7	ENSG00000113504
25764	HYPK	ENSG00000242028
11196	SEC23IP	ENSG00000107651
9950	GOLGA5	ENSG00000066455
4335	MNT	ENSG00000070444
2063	NR2F6	ENSG00000160113
254428	SLC41A1	ENSG00000133065
51300	TIMMDC1	ENSG00000113845
22908	SACM1L	ENSG00000211456
8506	CNTNAP1	ENSG00000108797
89872	AQP10	ENSG00000143595
55159	RFWD3	ENSG00000168411
642658	SCX	ENSG00000260428
51734	MSRB1	ENSG00000198736
57473	ZNF512B	ENSG00000196700
2359	FPR3	ENSG00000187474
10178	TENM1	ENSG00000009694
143686	SESN3	ENSG00000149212
84188	FAR1	ENSG00000197601
54732	TMED9	ENSG00000184840
338376	IFNE	ENSG00000184995
26130	GAPVD1	ENSG00000165219
9576	SPAG6	ENSG00000077327
5121	PCP4	ENSG00000183036
4105	MAGEA6	ENSG00000197172
137196	CCDC26	ENSG00000229140
10678	B3GNT2	ENSG00000170340
2958	GTF2A2	ENSG00000140307
1603	DAD1	ENSG00000129562
