cell_type,gene,num_hits,num_screens,gene_ensembl
Glandular*,R3HCC1,1,203,ENSG00000104679
Glandular*,RAB11FIP3,1,203,ENSG00000090565
Glandular*,RAB17,1,203,ENSG00000124839
Glandular*,RAB6A,1,203,ENSG00000175582
Glandular*,RAB7A,1,203,ENSG00000075785
Glandular*,RABEP2,1,203,ENSG00000177548
Glandular*,RAD23B,1,203,ENSG00000119318
Glandular*,RASA4B,1,203,ENSG00000170667
Glandular*,RASAL3,1,203,ENSG00000105122
Glandular*,RASSF8,1,203,ENSG00000123094
Glandular*,RBM10,1,203,ENSG00000182872
Glandular*,RBM15,1,203,ENSG00000162775
Glandular*,RBMY1F,1,203,ENSG00000169800
Glandular*,RBMY1J,1,203,ENSG00000226941
Glandular*,RC3H1,1,203,ENSG00000135870
Glandular*,RECQL4,1,203,ENSG00000160957
Glandular*,RET,1,203,ENSG00000165731
Glandular*,RFPL2,1,203,ENSG00000128253
Glandular*,RGPD2,1,203,ENSG00000185304
Glandular*,RGPD8,1,203,ENSG00000169629
Glandular*,RGR,1,203,ENSG00000148604
Glandular*,RGS21,1,203,ENSG00000253148
Glandular*,RGS6,1,203,ENSG00000182732
Glandular*,RGS7,1,203,ENSG00000182901
Glandular*,RHPN1,1,203,ENSG00000158106
Glandular*,RIC1,1,203,ENSG00000107036
Glandular*,RIF1,1,203,ENSG00000080345
Glandular*,RIPK4,1,203,ENSG00000183421
Glandular*,RNASEH2C,1,203,ENSG00000172922
Glandular*,RNASEK-C17orf49,1,203,
Glandular*,RNF111,1,203,ENSG00000157450
Glandular*,RNF212,1,203,ENSG00000178222
Glandular*,ROM1,1,203,ENSG00000149489
Glandular*,RP1-309K20.6,1,203,
Glandular*,RP11-108K14.8,1,203,
Glandular*,RP11-322L20.1,1,203,
Glandular*,RP11-399J13.3,1,203,
Glandular*,RP11-467N20.5,1,203,
Glandular*,RP11-849F2.7,1,203,
Glandular*,RP11-944C7.1,1,203,
Glandular*,RPH3AL,1,203,ENSG00000181031
Glandular*,RPL39,1,203,ENSG00000198918
Glandular*,RPS10-NUDT3,1,203,ENSG00000270800
Glandular*,RPUSD3,1,203,ENSG00000156990
Glandular*,RRP8,1,203,ENSG00000132275
Glandular*,RSPH3,1,203,ENSG00000130363
Glandular*,RSPO4,1,203,ENSG00000101282
Glandular*,RSU1,1,203,ENSG00000148484
Glandular*,RTN4RL2,1,203,ENSG00000186907
Glandular*,SAT2,1,203,ENSG00000141504
Glandular*,SATB2,1,203,ENSG00000119042
Glandular*,SCAMP5,1,203,ENSG00000198794
Glandular*,SCARF1,1,203,ENSG00000074660
Glandular*,SCCPDH,1,203,ENSG00000143653
Glandular*,SCG2,1,203,ENSG00000171951
Glandular*,SCIN,1,203,ENSG00000006747
Glandular*,SCN1B,1,203,ENSG00000105711
Glandular*,SCRN2,1,203,ENSG00000141295
Glandular*,SDCBP2,1,203,ENSG00000125775
Glandular*,SDF2,1,203,ENSG00000132581
Glandular*,SEC14L5,1,203,ENSG00000103184
Glandular*,SEC22B,1,203,ENSG00000265808
Glandular*,SEC23B,1,203,ENSG00000101310
Glandular*,SEC24A,1,203,ENSG00000113615
Glandular*,SELP,1,203,ENSG00000174175
Glandular*,SELPLG,1,203,ENSG00000110876
Glandular*,SEMA6B,1,203,ENSG00000167680
Glandular*,SEPHS1,1,203,ENSG00000086475
Glandular*,SEPT14,1,203,
Glandular*,SERPINA7,1,203,ENSG00000123561
Glandular*,SERPINB2,1,203,ENSG00000197632
Glandular*,SERPINH1,1,203,ENSG00000149257
Glandular*,SET,1,203,ENSG00000119335
Glandular*,SETDB1,1,203,ENSG00000143379
Glandular*,SGF29,1,203,ENSG00000176476
Glandular*,SH3KBP1,1,203,ENSG00000147010
Glandular*,SH3TC1,1,203,ENSG00000125089
Glandular*,SHC4,1,203,ENSG00000185634
Glandular*,SIGIRR,1,203,ENSG00000185187
Glandular*,SIGLEC11,1,203,ENSG00000161640
Glandular*,SIRT6,1,203,ENSG00000077463
Glandular*,SLC12A4,1,203,ENSG00000124067
Glandular*,SLC1A4,1,203,ENSG00000115902
Glandular*,SLC22A10,1,203,ENSG00000184999
Glandular*,SLC25A1,1,203,ENSG00000100075
Glandular*,SLC25A24,1,203,ENSG00000085491
Glandular*,SLC25A30,1,203,ENSG00000174032
Glandular*,SLC28A1,1,203,ENSG00000156222
Glandular*,SLC29A3,1,203,ENSG00000198246
Glandular*,SLC2A5,1,203,ENSG00000142583
Glandular*,SLC31A1,1,203,ENSG00000136868
Glandular*,SLC33A1,1,203,ENSG00000169359
Glandular*,SLC39A1,1,203,ENSG00000143570
Glandular*,SLC39A2,1,203,ENSG00000165794
Glandular*,SLC39A6,1,203,ENSG00000141424
Glandular*,SLC44A3,1,203,ENSG00000143036
Glandular*,SLC4A2,1,203,ENSG00000164889
Glandular*,SLC4A7,1,203,ENSG00000033867
Glandular*,SLC6A16,1,203,ENSG00000063127
Glandular*,SLC7A1,1,203,ENSG00000139514
Glandular*,SLC7A6,1,203,ENSG00000103064
Glandular*,SLCO4A1,1,203,ENSG00000101187
Glandular*,SLF2,1,203,ENSG00000119906
Glandular*,SLIT2,1,203,ENSG00000145147
Glandular*,SLURP1,1,203,ENSG00000126233
Glandular*,SMCP,1,203,ENSG00000163206
Glandular*,SMN2,1,203,ENSG00000205571
Glandular*,SMPDL3A,1,203,ENSG00000172594
Glandular*,SMTN,1,203,ENSG00000183963
Glandular*,SMURF1,1,203,ENSG00000198742
Glandular*,SNN,1,203,ENSG00000184602
Glandular*,SNRPA,1,203,ENSG00000077312
Glandular*,SNTG1,1,203,ENSG00000147481
Glandular*,SNTG2,1,203,ENSG00000172554
Glandular*,SNX8,1,203,ENSG00000106266
Glandular*,SOS1,1,203,ENSG00000115904
Glandular*,SOX2,1,203,ENSG00000181449
Glandular*,SP1,1,203,ENSG00000185591
Glandular*,SP2,1,203,ENSG00000167182
Glandular*,SP3,1,203,ENSG00000172845
Glandular*,SPAG4,1,203,ENSG00000061656
Glandular*,SPATA31D4,1,203,ENSG00000189357
Glandular*,SPATC1L,1,203,ENSG00000160284
Glandular*,SPCS1,1,203,ENSG00000114902
Glandular*,SPHAR,1,203,
Glandular*,SPIDR,1,203,ENSG00000164808
Glandular*,SPINK14,1,203,ENSG00000196800
Glandular*,SPP2,1,203,ENSG00000072080
Glandular*,SPPL3,1,203,ENSG00000157837
Glandular*,SPRR2D,1,203,ENSG00000163216
Glandular*,SRD5A1,1,203,ENSG00000145545
Glandular*,SRRM5,1,203,ENSG00000226763
Glandular*,SRSF5,1,203,ENSG00000100650
Glandular*,SRXN1,1,203,ENSG00000271303
Glandular*,SSBP1,1,203,ENSG00000106028
Glandular*,SSBP2,1,203,ENSG00000145687
Glandular*,SSX4,1,203,ENSG00000268009
Glandular*,ST20-MTHFS,1,203,ENSG00000259332
Glandular*,STAP2,1,203,ENSG00000178078
Glandular*,STAT6,1,203,ENSG00000166888
Glandular*,STK32A,1,203,ENSG00000169302
Glandular*,STK40,1,203,ENSG00000196182
Glandular*,STRN,1,203,ENSG00000115808
Glandular*,STT3B,1,203,ENSG00000163527
Glandular*,STX2,1,203,ENSG00000111450
Glandular*,SULT1E1,1,203,ENSG00000109193
Glandular*,SULT6B1,1,203,ENSG00000138068
Glandular*,SUPT20H,1,203,ENSG00000102710
Glandular*,SUSD3,1,203,ENSG00000157303
Glandular*,SVOPL,1,203,ENSG00000157703
Glandular*,TADA1,1,203,ENSG00000152382
Glandular*,TAF11,1,203,ENSG00000064995
Glandular*,TAF15,1,203,ENSG00000270647
Glandular*,TAF4,1,203,ENSG00000130699
Glandular*,TAF5L,1,203,ENSG00000135801
Glandular*,TAPT1,1,203,ENSG00000169762
Glandular*,TARP,1,203,ENSG00000211689
Glandular*,TAS2R41,1,203,ENSG00000221855
Glandular*,TBC1D10B,1,203,ENSG00000169221
Glandular*,TBC1D16,1,203,ENSG00000167291
Glandular*,TBC1D3B,1,203,ENSG00000274808
Glandular*,TBC1D3D,1,203,ENSG00000274419
Glandular*,TBC1D3G,1,203,ENSG00000260287
Glandular*,TBC1D3I,1,203,ENSG00000274933
Glandular*,TBX2,1,203,ENSG00000121068
Glandular*,TBX4,1,203,ENSG00000121075
Glandular*,TCAP,1,203,ENSG00000173991
Glandular*,TCF7L2,1,203,ENSG00000148737
Glandular*,TCFL5,1,203,ENSG00000101190
Glandular*,TENM4,1,203,ENSG00000149256
Glandular*,TEX30,1,203,ENSG00000151287
Glandular*,TEX37,1,203,ENSG00000172073
Glandular*,TFAP2A,1,203,ENSG00000137203
Glandular*,TGFBR2,1,203,ENSG00000163513
Glandular*,TGIF1,1,203,ENSG00000177426
Glandular*,TGIF2-C20orf24,1,203,
Glandular*,THAP8,1,203,ENSG00000161277
Glandular*,THRSP,1,203,ENSG00000151365
Glandular*,THUMPD2,1,203,ENSG00000138050
Glandular*,TIGD2,1,203,ENSG00000180346
Glandular*,TIMM17A,1,203,ENSG00000134375
Glandular*,TIMP4,1,203,ENSG00000157150
Glandular*,TIPARP,1,203,ENSG00000163659
Glandular*,TIRAP,1,203,ENSG00000150455
Glandular*,TLN1,1,203,ENSG00000137076
Glandular*,TM2D1,1,203,ENSG00000162604
Glandular*,TMCO5A,1,203,ENSG00000166069
Glandular*,TMEM107,1,203,ENSG00000179029
Glandular*,TMEM130,1,203,ENSG00000166448
Glandular*,TMEM133,1,203,
Glandular*,TMEM147,1,203,ENSG00000105677
Glandular*,TMEM165,1,203,ENSG00000134851
Glandular*,TMEM183B,1,203,
Glandular*,TMEM190,1,203,ENSG00000160472
Glandular*,TMEM209,1,203,ENSG00000146842
Glandular*,TMEM244,1,203,ENSG00000203756
Glandular*,TMEM39B,1,203,ENSG00000121775
Glandular*,TMEM41A,1,203,ENSG00000163900
Glandular*,TMEM74B,1,203,ENSG00000125895
Glandular*,TMEM94,1,203,ENSG00000177728
Glandular*,TMEM99,1,203,
Glandular*,TMOD4,1,203,ENSG00000163157
Glandular*,TNFAIP8L2-SCNM1,1,203,ENSG00000163156
Glandular*,TNFRSF10D,1,203,ENSG00000173530
Glandular*,TNKS,1,203,ENSG00000173273
Glandular*,TNP1,1,203,ENSG00000118245
Glandular*,TNPO1,1,203,ENSG00000083312
Glandular*,TNRC6A,1,203,ENSG00000090905
Glandular*,TNS3,1,203,ENSG00000136205
Glandular*,TOMM20L,1,203,ENSG00000196860
Glandular*,TPK1,1,203,ENSG00000196511
Glandular*,TPM2,1,203,ENSG00000198467
Glandular*,TPM4,1,203,ENSG00000167460
Glandular*,TPRA1,1,203,ENSG00000163870
Glandular*,TPSD1,1,203,ENSG00000095917
Glandular*,TRIB1,1,203,ENSG00000173334
Glandular*,TRIM28,1,203,ENSG00000130726
Glandular*,TRIM49B,1,203,ENSG00000182053
Glandular*,TRIM63,1,203,ENSG00000158022
Glandular*,TRIM65,1,203,ENSG00000141569
Glandular*,TRMT10A,1,203,ENSG00000145331
Glandular*,TROAP,1,203,ENSG00000135451
Glandular*,TRPM4,1,203,ENSG00000130529
Glandular*,TRPV6,1,203,ENSG00000165125
Glandular*,TSPAN11,1,203,ENSG00000110900
Glandular*,TSPAN16,1,203,ENSG00000130167
Glandular*,TTC19,1,203,ENSG00000011295
Glandular*,TTC23,1,203,ENSG00000103852
Glandular*,TTYH1,1,203,ENSG00000167614
Glandular*,TUBB4B,1,203,ENSG00000188229
Glandular*,TXNRD1,1,203,ENSG00000198431
Glandular*,UBA5,1,203,ENSG00000081307
Glandular*,UBB,1,203,ENSG00000170315
Glandular*,UBE2F,1,203,ENSG00000184182
Glandular*,UBE2Q1,1,203,ENSG00000160714
Glandular*,UBE2W,1,203,ENSG00000104343
Glandular*,UBE3B,1,203,ENSG00000151148
Glandular*,UBN2,1,203,ENSG00000157741
Glandular*,UBR1,1,203,ENSG00000159459
Glandular*,UCK1,1,203,ENSG00000130717
Glandular*,UGT1A8,1,203,ENSG00000242366
Glandular*,UMODL1,1,203,ENSG00000177398
Glandular*,UPF3B,1,203,ENSG00000125351
Glandular*,USB1,1,203,ENSG00000103005
Glandular*,USF2,1,203,ENSG00000105698
Glandular*,USP43,1,203,ENSG00000154914
Glandular*,USP48,1,203,ENSG00000090686
Glandular*,UXS1,1,203,ENSG00000115652
Glandular*,VASH1,1,203,ENSG00000071246
Glandular*,VAX2,1,203,ENSG00000116035
Glandular*,VCY,1,203,ENSG00000129864
Glandular*,VEZT,1,203,ENSG00000028203
Glandular*,VPS11,1,203,ENSG00000160695
Glandular*,VPS13A,1,203,ENSG00000197969
Glandular*,VPS45,1,203,ENSG00000136631
Glandular*,VPS4B,1,203,ENSG00000119541
Glandular*,VSX2,1,203,ENSG00000119614
Glandular*,WAC,1,203,ENSG00000095787
Glandular*,WBP4,1,203,ENSG00000120688
Glandular*,WDR44,1,203,ENSG00000131725
Glandular*,WDR59,1,203,ENSG00000103091
Glandular*,WDR87,1,203,ENSG00000171804
Glandular*,WDR93,1,203,ENSG00000140527
Glandular*,WIZ,1,203,ENSG00000011451
Glandular*,WNT3,1,203,ENSG00000108379
Glandular*,XDH,1,203,ENSG00000158125
Glandular*,XKR6,1,203,ENSG00000171044
Glandular*,XPA,1,203,ENSG00000136936
Glandular*,XPNPEP1,1,203,ENSG00000108039
Glandular*,YAP1,1,203,ENSG00000137693
Glandular*,YIPF5,1,203,ENSG00000145817
Glandular*,YME1L1,1,203,ENSG00000136758
Glandular*,YY1AP1,1,203,ENSG00000163374
Glandular*,ZBTB14,1,203,ENSG00000198081
Glandular*,ZBTB24,1,203,ENSG00000112365
Glandular*,ZBTB3,1,203,ENSG00000185670
Glandular*,ZC3HAV1L,1,203,ENSG00000146858
Glandular*,ZCCHC10,1,203,ENSG00000155329
Glandular*,ZER1,1,203,ENSG00000160445
Glandular*,ZFP36L1,1,203,ENSG00000185650
Glandular*,ZFP91,1,203,ENSG00000186660
Glandular*,ZFX,1,203,ENSG00000005889
Glandular*,ZMYM2,1,203,ENSG00000121741
Glandular*,ZNF107,1,203,ENSG00000196247
Glandular*,ZNF112,1,203,ENSG00000062370
Glandular*,ZNF19,1,203,ENSG00000157429
Glandular*,ZNF225,1,203,ENSG00000256294
Glandular*,ZNF264,1,203,ENSG00000083844
Glandular*,ZNF274,1,203,ENSG00000171606
Glandular*,ZNF329,1,203,ENSG00000181894
Glandular*,ZNF367,1,203,ENSG00000165244
Glandular*,ZNF511,1,203,ENSG00000198546
Glandular*,ZNF514,1,203,ENSG00000144026
Glandular*,ZNF518A,1,203,ENSG00000177853
Glandular*,ZNF560,1,203,ENSG00000198028
Glandular*,ZNF575,1,203,ENSG00000176472
Glandular*,ZNF624,1,203,ENSG00000197566
Glandular*,ZNF626,1,203,ENSG00000188171
Glandular*,ZNF645,1,203,
Glandular*,ZNF649,1,203,ENSG00000198093
Glandular*,ZNF839,1,203,ENSG00000022976
Glandular*,ZYX,1,203,ENSG00000159840
Glandular*,AC002398.9,2,203,
Glandular*,AC004017.1,2,203,
Glandular*,AC004076.7,2,203,
Glandular*,AC004824.2,2,203,
Glandular*,AC005082.1,2,203,
Glandular*,AC007216.2,2,203,
Glandular*,AC008686.1,2,203,
Glandular*,AC009060.1,2,203,
Glandular*,AC009977.1,2,203,
Glandular*,AC026369.1,2,203,
Glandular*,AC026407.1,2,203,
Glandular*,AC073333.1,2,203,
Glandular*,AC073657.1,2,203,
Glandular*,AC090673.2,2,203,
Glandular*,ADGRG1,2,203,ENSG00000205336
Glandular*,AL162389.1,2,203,
Glandular*,AL353608.1,2,203,
Glandular*,AL365202.1,2,203,
Glandular*,AL590867.1,2,203,
Glandular*,AMY1B,2,203,ENSG00000174876
Glandular*,ANP32E,2,203,ENSG00000143401
Glandular*,AP001024.2,2,203,
Glandular*,ARHGAP11A,2,203,ENSG00000198826
Glandular*,ARID5A,2,203,ENSG00000196843
Glandular*,ATPAF2,2,203,ENSG00000171953
Glandular*,BEND3,2,203,ENSG00000178409
Glandular*,BHLHE41,2,203,ENSG00000123095
Glandular*,BRAP,2,203,ENSG00000089234
Glandular*,C12orf65,2,203,
Glandular*,C14orf80,2,203,
Glandular*,C17orf82,2,203,
Glandular*,CCNC,2,203,ENSG00000112237
Glandular*,CDS2,2,203,ENSG00000101290
Glandular*,CDY1B,2,203,ENSG00000172352
Glandular*,CH17-132F21.1,2,203,
Glandular*,CLPP,2,203,ENSG00000125656
Glandular*,COQ6,2,203,ENSG00000119723
Glandular*,CPD,2,203,ENSG00000108582
Glandular*,CSK,2,203,ENSG00000103653
Glandular*,CSNK2A1,2,203,ENSG00000101266
Glandular*,CTD-2410N18.5,2,203,
Glandular*,CTD-2545M3.6,2,203,
Glandular*,CYP24A1,2,203,ENSG00000019186
Glandular*,DAZAP1,2,203,ENSG00000071626
Glandular*,DCAF13,2,203,ENSG00000164934
Glandular*,DDX1,2,203,ENSG00000079785
Glandular*,DEFB4A,2,203,ENSG00000171711
Glandular*,DHODH,2,203,ENSG00000102967
Glandular*,DMAC2,2,203,ENSG00000105341
Glandular*,DNLZ,2,203,ENSG00000213221
Glandular*,DUS2,2,203,ENSG00000167264
Glandular*,E2F1,2,203,ENSG00000101412
Glandular*,EED,2,203,ENSG00000074266
Glandular*,EMC6,2,203,ENSG00000127774
Glandular*,ENDOV,2,203,ENSG00000173818
Glandular*,ERGIC2,2,203,ENSG00000087502
Glandular*,FAM122A,2,203,
Glandular*,FAM58A,2,203,
Glandular*,FASN,2,203,ENSG00000169710
Glandular*,FBXO11,2,203,ENSG00000138081
Glandular*,FBXO42,2,203,ENSG00000037637
Glandular*,FGFR2,2,203,ENSG00000066468
Glandular*,FKBPL,2,203,ENSG00000204315
Glandular*,FKSG62,2,203,
Glandular*,FLII,2,203,ENSG00000177731
Glandular*,FOS,2,203,ENSG00000170345
Glandular*,FOXRED1,2,203,ENSG00000110074
Glandular*,FUS,2,203,ENSG00000089280
Glandular*,FZD5,2,203,ENSG00000163251
Glandular*,GATA3,2,203,ENSG00000107485
Glandular*,GOLGA6L10,2,203,ENSG00000278662
Glandular*,GVQW2,2,203,
Glandular*,HECTD1,2,203,ENSG00000092148
Glandular*,HIST2H4B,2,203,
Glandular*,HNF1A,2,203,ENSG00000135100
Glandular*,HNF1B,2,203,ENSG00000275410
Glandular*,HSPA13,2,203,ENSG00000155304
Glandular*,IGF1R,2,203,ENSG00000140443
Glandular*,ISCA1,2,203,ENSG00000135070
Glandular*,KIAA0100,2,203,
Glandular*,KRTAP2-4,2,203,ENSG00000213417
Glandular*,LILRB1-AS1,2,203,
Glandular*,LYPD4,2,203,ENSG00000273111
Glandular*,LZTS2,2,203,ENSG00000107816
Glandular*,MAEA,2,203,ENSG00000090316
Glandular*,MAPK1,2,203,ENSG00000100030
Glandular*,MARK2,2,203,ENSG00000072518
Glandular*,MBD3,2,203,ENSG00000071655
Glandular*,MECR,2,203,ENSG00000116353
Glandular*,MED16,2,203,ENSG00000175221
Glandular*,MEMO1,2,203,ENSG00000162959
Glandular*,MIR548I3,2,203,ENSG00000221305
Glandular*,MIR7108,2,203,ENSG00000283728
Glandular*,MPDU1,2,203,ENSG00000129255
Glandular*,MRM2,2,203,ENSG00000122687
Glandular*,MRPL46,2,203,ENSG00000259494
Glandular*,MRPS26,2,203,ENSG00000125901
Glandular*,MTFMT,2,203,ENSG00000103707
Glandular*,MTO1,2,203,ENSG00000135297
Glandular*,MYO10,2,203,ENSG00000145555
Glandular*,NBPF15,2,203,ENSG00000266338
Glandular*,NDUFAF3,2,203,ENSG00000178057
Glandular*,NDUFB11,2,203,ENSG00000147123
Glandular*,NDUFS1,2,203,ENSG00000023228
Glandular*,NDUFS7,2,203,ENSG00000115286
Glandular*,NFYA,2,203,ENSG00000001167
Glandular*,NPIPA8,2,203,ENSG00000214940
Glandular*,NSMCE2,2,203,ENSG00000156831
Glandular*,NUDT4,2,203,ENSG00000173598
Glandular*,NXT1,2,203,ENSG00000132661
Glandular*,PACSIN2,2,203,ENSG00000100266
Glandular*,PECAM1,2,203,ENSG00000261371
Glandular*,PGLS,2,203,ENSG00000130313
Glandular*,PHGR1,2,203,ENSG00000233041
Glandular*,PIGW,2,203,ENSG00000277161
Glandular*,POLR2M,2,203,ENSG00000255529
Glandular*,PPIAL4F,2,203,ENSG00000279782
Glandular*,PPP2R5E,2,203,ENSG00000154001
Glandular*,PRKDC,2,203,ENSG00000253729
Glandular*,PROCA1,2,203,ENSG00000167525
Glandular*,PRPS2,2,203,ENSG00000101911
Glandular*,PUM3,2,203,ENSG00000080608
Glandular*,RIC8A,2,203,ENSG00000177963
Glandular*,RIMBP3C,2,203,ENSG00000183246
Glandular*,RLF,2,203,ENSG00000117000
Glandular*,RP11-1102P16.1,2,203,
Glandular*,RP11-487E13.1,2,203,
Glandular*,RP11-51F16.8,2,203,
Glandular*,RP11-585F1.10,2,203,
Glandular*,RRAGC,2,203,ENSG00000116954
Glandular*,SCAF4,2,203,ENSG00000156304
Glandular*,SOX9,2,203,ENSG00000125398
Glandular*,SPOP,2,203,ENSG00000121067
Glandular*,SREBF1,2,203,ENSG00000072310
Glandular*,SRM,2,203,ENSG00000116649
Glandular*,STAT3,2,203,ENSG00000168610
Glandular*,STT3A,2,203,ENSG00000134910
Glandular*,SULT1A4,2,203,ENSG00000213648
Glandular*,TADA2B,2,203,ENSG00000173011
Glandular*,TAZ,2,203,
Glandular*,TBC1D29,2,203,
Glandular*,TBC1D3,2,203,ENSG00000274512
Glandular*,TDP2,2,203,ENSG00000111802
Glandular*,TEAD1,2,203,ENSG00000187079
Glandular*,THAP12,2,203,ENSG00000137492
Glandular*,TIAF1,2,203,
Glandular*,TLCD1,2,203,ENSG00000160606
Glandular*,TMCO6,2,203,ENSG00000113119
Glandular*,TMEM202,2,203,ENSG00000187806
Glandular*,TNFRSF13C,2,203,ENSG00000159958
Glandular*,TPPP3,2,203,ENSG00000159713
Glandular*,TSPYL1,2,203,ENSG00000189241
Glandular*,TSR3,2,203,ENSG00000007520
Glandular*,TUBA1C,2,203,ENSG00000167553
Glandular*,UBA6,2,203,ENSG00000033178
Glandular*,UBE2H,2,203,ENSG00000186591
Glandular*,UBL7,2,203,ENSG00000138629
Glandular*,UBOX5,2,203,ENSG00000185019
Glandular*,UHRF1,2,203,ENSG00000276043
Glandular*,URGCP-MRPS24,2,203,ENSG00000270617
Glandular*,VWCE,2,203,ENSG00000167992
Glandular*,WDR48,2,203,ENSG00000114742
Glandular*,WRAP53,2,203,ENSG00000141499
Glandular*,YAE1D1,2,203,
Glandular*,ZFP82,2,203,ENSG00000181007
Glandular*,ZMYND8,2,203,ENSG00000101040
Glandular*,ZNF580,2,203,ENSG00000213015
Glandular*,ZSWIM7,2,203,ENSG00000214941
Glandular*,ZWILCH,2,203,ENSG00000174442
Glandular*,ZWINT,2,203,ENSG00000122952
Glandular*,AC002472.1,3,203,
Glandular*,AC011997.1,3,203,
Glandular*,ADAR,3,203,ENSG00000160710
Glandular*,ALG12,3,203,ENSG00000182858
Glandular*,ATAD3A,3,203,ENSG00000197785
Glandular*,ATP2C1,3,203,ENSG00000017260
Glandular*,C7orf55-LUC7L2,3,203,
Glandular*,CARM1,3,203,ENSG00000142453
Glandular*,CCS,3,203,ENSG00000173992
Glandular*,CLEC18C,3,203,ENSG00000157335
Glandular*,COA7,3,203,ENSG00000162377
Glandular*,CTD-2545G14.7,3,203,
Glandular*,CTNNB1,3,203,ENSG00000168036
Glandular*,DOLK,3,203,ENSG00000175283
Glandular*,DPH6,3,203,ENSG00000134146
Glandular*,EARS2,3,203,ENSG00000103356
Glandular*,ERBB3,3,203,ENSG00000065361
Glandular*,FARS2,3,203,ENSG00000145982
Glandular*,FERMT2,3,203,ENSG00000073712
Glandular*,FTH1,3,203,ENSG00000167996
Glandular*,GOLGA8N,3,203,ENSG00000232653
Glandular*,GPI,3,203,ENSG00000105220
Glandular*,GTPBP6,3,203,ENSG00000178605
Glandular*,H2AFB1,3,203,
Glandular*,HDAC8,3,203,ENSG00000147099
Glandular*,HMBS,3,203,ENSG00000256269
Glandular*,HSD17B12,3,203,ENSG00000149084
Glandular*,ILK,3,203,ENSG00000166333
Glandular*,IRS1,3,203,ENSG00000169047
Glandular*,LINC00999,3,203,
Glandular*,MEF2D,3,203,ENSG00000116604
Glandular*,MRPL13,3,203,ENSG00000172172
Glandular*,NHEJ1,3,203,ENSG00000187736
Glandular*,OR4F17,3,203,ENSG00000176695
Glandular*,PARD6B,3,203,ENSG00000124171
Glandular*,PGP,3,203,ENSG00000184207
Glandular*,PITRM1,3,203,ENSG00000107959
Glandular*,POLG,3,203,ENSG00000140521
Glandular*,PPA2,3,203,ENSG00000138777
Glandular*,PPM1D,3,203,ENSG00000170836
Glandular*,PRDX1,3,203,ENSG00000117450
Glandular*,PSME3,3,203,ENSG00000131467
Glandular*,RBFA,3,203,ENSG00000101546
Glandular*,REXO1L10P,3,203,
Glandular*,REXO1L1P,3,203,
Glandular*,RP11-127H5.1,3,203,
Glandular*,RPL17-C18orf32,3,203,ENSG00000215472
Glandular*,RRAGA,3,203,ENSG00000155876
Glandular*,SETD1B,3,203,ENSG00000139718
Glandular*,STX4,3,203,ENSG00000103496
Glandular*,TFAP2C,3,203,ENSG00000087510
Glandular*,TGFBR1,3,203,ENSG00000106799
Glandular*,TMA7,3,203,ENSG00000232112
Glandular*,TMED7,3,203,ENSG00000134970
Glandular*,TRAF2,3,203,ENSG00000127191
Glandular*,TRERF1,3,203,ENSG00000124496
Glandular*,TRIM37,3,203,ENSG00000108395
Glandular*,UBE2J2,3,203,ENSG00000160087
Glandular*,UNC45A,3,203,ENSG00000140553
Glandular*,VPS4A,3,203,ENSG00000132612
Glandular*,VRK1,3,203,ENSG00000100749
Glandular*,WASHC1,3,203,ENSG00000181404
Glandular*,WLS,3,203,ENSG00000116729
Glandular*,ZSWIM8,3,203,ENSG00000214655
Glandular*,AC002451.1,4,203,
Glandular*,ADSS,4,203,
Glandular*,AL031663.1,4,203,
Glandular*,BIRC6,4,203,ENSG00000115760
Glandular*,CHMP7,4,203,ENSG00000147457
Glandular*,COX11,4,203,ENSG00000166260
Glandular*,CPOX,4,203,ENSG00000080819
Glandular*,CYC1,4,203,ENSG00000179091
Glandular*,DPH1,4,203,ENSG00000108963
Glandular*,ENY2,4,203,ENSG00000120533
Glandular*,HIST2H2AA4,4,203,
Glandular*,HIST2H2BE,4,203,
Glandular*,HIST2H3C,4,203,
Glandular*,IMPDH2,4,203,ENSG00000178035
Glandular*,KATNB1,4,203,ENSG00000140854
Glandular*,LRRC37A3,4,203,ENSG00000176809
Glandular*,MEN1,4,203,ENSG00000133895
Glandular*,MPI,4,203,ENSG00000178802
Glandular*,MYH9,4,203,ENSG00000100345
Glandular*,NAMPT,4,203,ENSG00000105835
Glandular*,NDUFA1,4,203,ENSG00000125356
Glandular*,NR2C2AP,4,203,ENSG00000184162
Glandular*,POLG2,4,203,ENSG00000256525
Glandular*,RPS26,4,203,ENSG00000197728
Glandular*,SEPHS2,4,203,ENSG00000179918
Glandular*,SLC7A5,4,203,ENSG00000103257
Glandular*,TOMM70,4,203,ENSG00000154174
Glandular*,UROS,4,203,ENSG00000188690
Glandular*,WDR73,4,203,ENSG00000177082
Glandular*,YBEY,4,203,ENSG00000182362
Glandular*,AFM,5,203,ENSG00000079557
Glandular*,ASH2L,5,203,ENSG00000129691
Glandular*,CTAGE8,5,203,ENSG00000289604
Glandular*,DCAF1,5,203,ENSG00000145041
Glandular*,DPH2,5,203,ENSG00000132768
Glandular*,EGFR,5,203,ENSG00000146648
Glandular*,IDH3A,5,203,ENSG00000166411
Glandular*,KLF5,5,203,ENSG00000102554
Glandular*,POTEM,5,203,ENSG00000222036
Glandular*,RAB10,5,203,ENSG00000084733
Glandular*,SCO2,5,203,ENSG00000284194
